int,int,string,int,float,int,int,float,float,float,int,int,int,int,float,float,float,float,float,float,float,float,float,float,float,float,float,float
3435,12288,"WORLD\LORDAERON\STRATHOLME\PASSIVEDOODADS\FX\STRATHOLMEFIRESMOKEEMBERS.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3436,12291,"CREATURE\SPELLS\GOBLINSHAMANTOTEM_EARTH.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,352,0.817710,1.881891,0.000000,-1.535317,-1.584094,-0.446915,1.586841,1.538064,2.433740,1.000000,1.000000,0.000000,0.000000,0.000000
3437,61440,"CREATURE\PUFFERFISH\PUFFERFISH.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,3140,0.611112,2.031280,0.000000,-1.071473,-0.622304,1.578571,0.597394,0.553502,2.635584,1.000000,1.000000,0.000000,0.000000,0.000000
3438,8192,"CREATURE\GOLEMDWARVEN\GOLEMDWARVEN.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2719,0.611200,2.031000,0.000000,-1.070892,-2.042244,-0.098286,2.028737,1.776598,3.378259,1.000000,1.000000,0.000000,0.000000,0.000000
3439,8227,"CREATURE\SNAIL\SNAIL.M2",0,1.000000,1,1,18.000000,24.000000,1.000000,0,0,0,3138,0.611112,2.031280,0.000000,-0.893126,-0.390042,-0.012190,0.761801,0.455527,0.879723,1.000000,1.000000,0.000000,0.000000,0.000000
3440,8194,"CREATURE\T_ROBOT\T_ROBOT.M2",0,1.000000,3,1,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-1.352985,-1.874912,-0.055337,1.624071,1.874931,3.238154,1.000000,1.000000,0.000000,0.000000,0.000000
3441,12288,"CREATURE\FLYINGBOMBER\FLYINGBOMBER.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2658,0.611200,2.031000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3442,4097,"CREATURE\LAVAWORM\LAVAWORM.M2",4,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3120,0.611112,2.031280,0.000000,-1.122204,-1.006318,0.560444,1.490482,1.033915,2.175251,0.300000,1.350000,0.000000,0.000000,0.000000
3443,8192,"CREATURE\GOLEMDWARVEN\GOLEMDWARVEN.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2718,0.611200,2.031000,0.000000,-1.070892,-2.042244,-0.098286,2.028737,1.776598,3.378259,1.000000,1.000000,0.000000,0.000000,0.000000
3444,12291,"CREATURE\GOBLINHOTAIRBALLOONVEHICLE\GOBLINHOTAIRBALLOONVEHICLE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-6.699376,-6.687992,-0.125020,7.107180,7.118540,23.487383,1.000000,1.000000,0.000000,0.000000,0.000000
3445,12288,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\LOSTISLES\GOBLIN_KEG_GREEN_01.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,9.231999,7.267000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3446,0,"CREATURE\NEPTULON\NEPTULON.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,12,0,0.611112,2.031280,0.000000,-14.215328,-19.594662,-5.780576,14.111012,19.451572,45.493084,1.000000,1.000000,0.000000,0.000000,0.000000
3447,12288,"CREATURE\FACELESSMOUNT\FACELESSMOUNT.M2",0,1.000000,2,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-5.682460,-2.349527,-5.682460,5.682460,18.555515,5.682460,1.000000,1.000000,0.000000,0.000000,0.000000
3448,12288,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\ITEMS\GOBLIN_WATERBOBBER_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3449,12288,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\ITEMS\GOBLIN_WATERBOBBER_02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-3.541245,-4.028415,4.755944,2.558878,2.709163,10.632570,1.000000,1.000000,0.000000,0.000000,0.000000
3450,12419,"WORLD\EXPANSION02\DOODADS\GENERIC\SANDBAG_WALL_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2939,1.530600,1.047400,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3451,12288,"CREATURE\CATACLYSMCROCODILE\CATACLYSMCROCODILE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3109,0.611112,2.031280,0.000000,-6.296629,-3.143956,-0.341869,3.505502,3.316845,1.940336,1.000000,1.000000,0.000000,0.000000,0.000000
3452,4096,"CREATURE\DEATHWING\DEATHWING.M2",0,1.000000,3,5,30.000000,20.000000,1.000000,0,82,12,3884,0.611112,2.031280,8.139030,-22.046528,-9.575153,-1.603466,10.483963,10.466078,14.485909,1.000000,1.000000,0.000000,0.000000,0.000000
3453,12291,"WORLD\GENERIC\PASSIVEDOODADS\MISC\WHEELBARROW\CAVEMINEWHEELBARROW01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,2.877000,1.199740,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3454,12291,"WORLD\AZEROTH\STRANGLETHORN\PASSIVEDOODADS\MINE_CART_ANIM01\MINE_CART_ANIM01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,2.050000,1.653277,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3455,12288,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\QUEST\VR_SACK_02_Q.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.416800,1.113530,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3456,12288,"WORLD\GENERIC\OGRE\PASSIVE DOODADS\POODAD\POODAD01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,-0.710905,-0.563715,-0.049717,0.297334,0.573502,1.015461,1.000000,1.000000,0.000000,0.000000,0.000000
3457,12288,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\CLOTHING\BOOTSLEATHERBROWN01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3459,0,"CREATURE\GARROSH\GARROSH.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3033,0.611200,2.031000,1.117047,-0.539851,-1.094040,-0.002629,0.719396,1.277220,2.142774,1.000000,1.000000,0.000000,0.000000,0.000000
3460,12288,"CREATURE\BOULDERGIANT\BOULDERGIANT.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3461,12288,"CREATURE\LEVIATHAN\LEVIATHAN.M2",4,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3261,0.611112,2.031280,0.000000,-77.084068,-60.715122,-76.147110,36.958519,63.641415,42.877068,1.000000,1.000000,0.000000,0.000000,0.000000
3462,12298,"CREATURE\AMMUNAE\AMMUNAE.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,2,12,40,0.611112,2.031280,4.309966,-1.694699,-3.075794,-0.081344,1.779199,2.605239,7.305253,1.000000,1.000000,0.000000,0.000000,0.000000
3463,0,"CREATURE\CAMEL\CAMEL.M2",1,1.000000,1,6,18.000000,12.000000,1.000000,0,0,0,3142,0.611112,2.031280,2.036181,-1.574863,-0.426061,-0.018404,1.491720,0.470446,2.359156,1.000000,1.000000,0.000000,0.000000,0.000000
3464,12291,"WORLD\EXPANSION02\DOODADS\GENERIC\VRYKUL\COOKING\VR_COOKPOT_02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,2.586000,2.266800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3465,12387,"WORLD\GENERIC\ACTIVEDOODADS\SPELLPORTALS\MAGEPORTAL_THUNDERBLUFF.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3466,12288,"CREATURE\GREATERSLIME\GREATERSLIME.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3114,0.611112,2.031280,0.000000,-4.544769,-1.834422,-0.446145,1.634355,1.843517,1.797615,0.650000,1.000000,0.000000,0.000000,0.000000
3467,12291,"WORLD\EXPANSION02\DOODADS\ZULDRAK\DECORATIONS\ZULDRAK_FLAG_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3468,12288,"WORLD\EXPANSION03\DOODADS\GENERIC\ALLIANCE_SUBMARINE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2850,124.540001,85.139999,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3469,12288,"WORLD\EXPANSION03\DOODADS\GENERIC\HORDE_SUBMARINE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2850,158.759995,74.320000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3470,12298,"CREATURE\SETESH\SETESH.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,2,12,40,0.611112,2.031280,4.309966,-1.709336,-3.048132,-0.081343,1.982068,2.704982,8.027702,1.000000,1.000000,0.000000,0.000000,0.000000
3471,2,"CREATURE\MOUNTAINGIANTOUTLAND\MOUNTAINGIANT_BLADESEDGE.M2",3,1.000000,3,1,18.000000,12.000000,1.000000,0,82,12,2189,0.611200,2.031000,0.000000,-2.808567,-4.147496,-0.021338,3.972666,4.007575,10.134706,1.000000,1.000000,0.000000,0.000000,0.000000
3472,12387,"WORLD\GENERIC\ACTIVEDOODADS\SPELLPORTALS\MAGEPORTAL_IRONFORGE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2865,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3473,4096,"CREATURE\DRAKE\NORTHRENDDRAKE.M2",0,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,2892,0.611112,2.031280,3.055076,-7.604829,-3.709147,-0.403744,3.665774,3.811619,5.057660,1.000000,1.000000,0.000000,0.000000,0.000000
3474,12315,"CREATURE\ROCKETMOUNT\ROCKETMOUNT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2579,0.611112,2.031280,0.590361,-2.246060,-0.858282,0.099018,2.212025,0.830693,2.696840,1.000000,1.000000,0.000000,0.000000,0.000000
3475,0,"CREATURE\ROMOGG\ROMOGG.M2",3,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2289,0.611200,2.031000,1.346687,-1.008924,-1.080660,-0.001994,0.786606,1.074870,3.109771,1.000000,1.000000,0.000000,0.000000,0.000000
3476,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3477,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_03.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3478,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_04.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3479,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_05.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3480,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_06.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3481,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_07.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3482,12288,"CREATURE\QUESTOBJECTS\BLACKROCKV2_SHIELDGONG_08.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.556159,3.119350,0.000000,-2.777778,-2.777778,0.001508,2.777778,2.777778,3.099903,1.000000,1.000000,0.000000,0.000000,0.000000
3483,12298,"CREATURE\RAJAH\RAJAH.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,2,12,40,0.611112,2.031280,4.309965,-1.709336,-3.048131,-0.081341,1.769788,2.704982,7.344185,1.000000,1.000000,0.000000,0.000000,0.000000
3484,12288,"WORLD\GENERIC\HUMAN\PASSIVE DOODADS\GUNSHOP\GUNSHOPMORTARSHELL.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.311800,0.499362,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3485,4096,"CREATURE\TOOTHLESSSHARK\TOOTHLESSSHARK.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,183,0.611112,2.031280,1.447053,-2.315871,-2.288877,-0.156261,2.449345,2.418909,1.517935,1.000000,1.000000,0.000000,0.000000,0.000000
3486,0,"CREATURE\DRAGONMAN\DRAGONMAN.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,0,10,0,0.611200,2.031000,1.380743,-2.634688,-1.190423,-0.013492,1.181841,1.257514,2.835672,1.000000,1.000000,0.000000,0.000000,0.000000
3487,2,"CREATURE\MOUNTAINGIANTOUTLAND\MOUNTAINGIANT_NETHERSTORM.M2",3,1.000000,3,1,18.000000,12.000000,1.000000,0,82,12,2190,0.611200,2.031000,0.000000,-2.270789,-4.097404,-0.018220,3.956100,3.937451,8.529808,1.000000,1.000000,0.000000,0.000000,0.000000
3488,12291,"CREATURE\SPELLS\EYEOFKILROG_BLUE.M2",0,1.000000,2,4,18.000000,12.000000,1.000000,0,0,0,194,0.611112,2.031280,0.000000,-0.247249,-0.284625,0.660533,0.294777,0.305126,1.264008,1.000000,1.000000,0.000000,0.000000,0.000000
3489,2,"CREATURE\MOUNTAINGIANTOUTLAND\MOUNTAINGIANT_NETHERSTORM.M2",3,1.000000,3,1,18.000000,12.000000,1.000000,0,0,0,2190,0.611200,2.031000,0.000000,-2.270789,-4.097404,-0.018220,3.956100,3.937451,8.529808,1.000000,1.000000,0.000000,0.000000,0.000000
3490,12288,"WORLD\AZEROTH\REDRIDGE\PASSIVEDOODADS\ROCKS\REDRIDGEROCK03.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,5.733000,4.100200,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3491,4096,"CREATURE\DRAGONNEFARIANZOMBIFIED\DRAGONNEFARIANZOMBIFIED.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3129,0.611112,2.031280,8.139028,-19.693724,-9.659351,-0.590504,10.320049,9.589679,14.088421,1.000000,1.000000,0.000000,0.000000,0.000000
3492,12288,"CREATURE\GREATERSLIME\GREATERSLIMEMERCURY.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3114,0.611112,2.031280,0.000000,-6.040661,-2.704257,-0.446146,3.002013,2.678123,1.797615,1.000000,1.000000,0.000000,0.000000,0.000000
3493,4097,"CREATURE\GIANTSPIDER\GIANTSPIDER.M2",3,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2131,0.611112,2.031280,0.000000,-1.657608,-1.873939,-0.195673,2.593604,1.873835,1.825731,1.000000,1.000000,0.000000,0.000000,0.000000
3494,12288,"CREATURE\GEODE\GEODE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3128,0.611112,2.031280,0.000000,-0.087901,-0.400114,0.208883,0.770812,0.493761,1.373000,1.000000,1.000000,0.000000,0.000000,0.000000
3495,0,"CREATURE\DRAGONMAN\DRAGONMAN_VAR1.M2",1,1.000000,3,1,18.000000,12.000000,1.000000,0,0,10,1808,0.611200,2.031000,1.380743,-2.514210,-1.190423,-0.204452,1.181841,1.257543,2.807610,1.000000,1.000000,0.000000,0.000000,0.000000
3496,0,"CREATURE\CHOGALL\CHOGALLDISCIPLE.M2",3,1.000000,1,4,18.000000,12.000000,1.000000,0,0,10,2256,0.611200,2.031000,1.346687,-0.571247,-0.994158,-0.012723,0.507151,0.989934,2.857050,1.000000,1.000000,0.000000,0.000000,0.000000
3497,12288,"CREATURE\GILNEASSTAGECOACH\GILNEASSTAGECOACH_HARNESS.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,0.610190,-1.781960,0.342957,4.178415,1.785974,1.467740,1.000000,1.000000,0.000000,0.000000,0.000000
3498,12288,"CREATURE\GILNEASSTAGECOACH\GILNEASSTAGECOACH_CARRIAGE.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,2.031280,0.000000,-5.544091,-2.194525,-0.092193,1.058861,2.194525,5.149026,1.000000,1.000000,0.000000,0.000000,0.000000
3499,4096,"CREATURE\DRAGONDEEPHOLM\DRAGONDEEPHOLM.M2",0,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,2892,0.611112,2.031280,3.055076,-6.993735,-3.871390,-0.382150,3.679308,3.821403,5.354438,1.000000,1.000000,0.000000,0.000000,0.000000
3500,0,"CREATURE\MOUNTAINGIANTCRYSTAL\MOUNTAINGIANTCRYSTAL.M2",3,1.000000,3,4,18.000000,12.000000,1.000000,0,82,12,2331,0.611112,2.031280,0.000000,-2.270789,-4.097405,-0.018221,4.006275,3.937452,9.933223,1.000000,1.000000,0.000000,0.000000,0.000000
3501,12288,"WORLD\EXPANSION03\DOODADS\DEEPHOLM\MUSHROOMS\DEEPHOLM_MUSHROOMS08.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.435500,1.810900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3502,12291,"WORLD\OUTLAND\PASSIVEDOODADS\MUSHROOMS\OUTLAND_BIG_SHROOM01.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,1608,35.459999,45.917000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3503,12291,"WORLD\GENERIC\ALLIANCE\CHEST\ALLIANCECHEST_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2820,1.078500,1.311550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3504,12288,"WORLD\EXPANSION03\DOODADS\VASHJIR\VOLCANO\VJ_VOLCANICVENT_STEAM_01.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2850,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3505,8192,"CREATURE\ETTIN\THRONGUS.M2",4,1.000000,1,1,18.000000,12.000000,1.000000,0,2,12,3119,0.611112,2.031280,5.281030,-1.618289,-2.562625,-0.088136,2.209571,2.615888,7.630259,1.000000,2.000000,0.000000,0.000000,0.000000
3506,4096,"CREATURE\DRAKE\NORTHRENDDRAKE.M2",0,1.000000,3,5,18.000000,12.000000,1.000000,0,0,0,2892,0.611112,2.031280,3.055076,-7.604829,-3.709147,-0.403744,3.665774,3.811619,5.057660,1.000000,1.000000,0.000000,0.000000,0.000000
3507,12288,"CREATURE\CATACLYSMCROCODILE\CATACLYSMCROCODILE.M2",0,2.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3109,0.611112,2.031280,0.000000,-6.296629,-3.143956,-0.341869,3.505502,3.316845,1.940336,1.000000,1.000000,0.000000,0.000000,0.000000
3508,0,"CREATURE\ISISET\ISISET.M2",3,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2933,0.611112,2.031280,4.548935,-1.311950,-1.830126,-0.127020,1.144583,1.248263,7.711103,1.000000,1.000000,0.000000,0.000000,0.000000
3509,12288,"CREATURE\RINGWORM\RINGWORM.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3205,0.611112,2.031280,0.000000,-3.990919,-1.671837,-0.998060,3.083440,1.796351,4.067264,1.000000,1.000000,0.000000,0.000000,0.000000
3510,0,"CREATURE\ANDUIN\ANDUIN.M2",0,1.000000,1,1,12.000000,10.000000,1.000000,0,0,0,49,0.611112,2.031280,1.036183,-0.345480,-0.464612,0.000066,0.313680,0.454312,2.004913,1.000000,1.000000,0.000000,0.000000,0.000000
3511,12288,"WORLD\GENERIC\TAUREN\PASSIVE DOODADS\SACKS\TAURENSACK02.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.611112,0.868455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3512,12291,"SPELLS\HORN_01_SPELLOBJECT.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3513,4096,"CREATURE\MECHANICALRABBIT\MECHANICALRABBIT.M2",0,1.000000,1,7,4.000000,3.000000,1.000000,0,0,0,3144,0.611112,2.031280,0.000000,-0.743019,-0.275825,-0.038940,0.341163,0.272786,0.560641,1.000000,0.500000,0.000000,0.000000,0.000000
3514,12299,"CREATURE\DARKPHOENIX\DARKPHOENIX.M2",3,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3143,0.611112,2.031280,1.417576,-3.510958,-4.723482,-0.496033,2.413353,4.744727,5.497005,0.600000,1.000000,0.000000,0.000000,0.000000
3515,8259,"CREATURE\INVISIBLEMAN\INVISIBLEMAN.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,2101,0.611200,2.031000,1.300950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3516,4112,"CREATURE\DRUIDBEARWORGEN\DRUIDBEARWORGEN.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,3022,0.611112,2.031280,1.761474,-1.533172,-0.967366,-0.072044,1.693913,1.037326,1.845246,1.000000,1.000000,0.000000,0.000000,0.000000
3517,4112,"CREATURE\DRUIDBEARTROLL\DRUIDBEARTROLL.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,3022,0.611112,2.031280,1.761474,-1.670577,-0.921286,-0.168083,1.732774,0.859960,1.966101,1.000000,1.000000,0.000000,0.000000,0.000000
3518,4096,"CREATURE\DRUIDCATWORGEN\DRUIDCATWORGEN.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,1089,0.611112,2.031280,1.241372,-2.717952,-0.862428,-0.044872,1.050863,0.580746,1.546464,1.000000,1.000000,0.000000,0.000000,0.000000
3519,4096,"CREATURE\DRUIDCATTROLL\DRUIDCATTROLL.M2",1,1.000000,1,7,18.000000,12.000000,1.000000,0,0,0,1089,0.611112,2.031280,1.241372,-2.717952,-0.862428,-0.044872,1.295991,0.580746,1.593873,1.000000,1.000000,0.000000,0.000000,0.000000
3520,12288,"WORLD\EXPANSION03\DOODADS\DEEPHOLM\MUSHROOMS\DEEPHOLM_MUSHROOMS06.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.591100,1.996900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3521,12288,"WORLD\EXPANSION03\DOODADS\DEEPHOLM\MUSHROOMS\DEEPHOLM_MUSHROOMS07.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.652000,2.040900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3522,12288,"WORLD\EXPANSION03\DOODADS\DEEPHOLM\MUSHROOMS\DEEPHOLM_MUSHROOMS09.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,0,1.152100,2.197900,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3523,12288,"CREATURE\RINGWORM\RINGWORM.M2",2,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,3205,0.611112,2.031280,0.000000,-3.990919,-1.671837,-0.998060,3.083440,1.796351,4.067264,1.000000,1.000000,0.000000,0.000000,0.000000
3524,4096,"CREATURE\BOUNDEARTHELEMENTAL\BOUNDEARTHELEMENTAL.M2",0,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,4004,0.611112,2.031280,0.000000,-1.096757,-1.559071,0.237773,1.406488,1.717705,3.857539,0.500000,1.000000,0.000000,0.000000,0.000000
3527,0,"CREATURE\STINGRAY\STINGRAY.M2",0,1.000000,1,4,18.000000,12.000000,1.000000,0,0,0,3148,0.611200,2.031000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000
3528,2,"CREATURE\SKELETALRAPTOR\SKELETALRAPTOR.M2",1,1.000000,1,5,18.000000,12.000000,1.000000,0,0,0,3141,0.611112,2.031280,2.520609,-4.347633,-0.982222,-0.045056,2.267206,2.081311,3.329705,1.000000,1.000000,0.000000,0.000000,0.000000
3529,12363,"CREATURE\FIREELEMENTAL\FIREELEMENTAL.M2",1,1.000000,3,4,18.000000,12.000000,1.000000,0,0,0,158,0.611112,2.031280,0.000000,-0.943434,-1.544231,0.085343,1.086055,1.475246,2.957127,1.000000,1.000000,0.000000,0.000000,0.000000
