int,int,int,int,float,int,int,int,int,int,int,string,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,int,float,float,int
3819,530,3521,1443,2.004166,0,0,0,0,0,62,"Darkcrest Enclave",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3820,566,0,1444,0.000000,0,0,401,243,0,0,"Eye of the Storm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3821,530,3520,1445,2.004166,0,0,0,0,0,68,"Warden's Cage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3822,530,3520,1446,2.004166,0,0,0,0,507,67,"Eclipse Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3823,530,3433,1447,2.000019,0,0,0,0,0,10,"Isle of Tribulations",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3824,530,3522,1448,2.004166,0,0,406,0,0,65,"Bloodmaul Ravine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3825,530,3522,1449,2.004166,0,0,406,0,0,65,"Dragons' End",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3826,530,3522,1450,2.004166,0,0,406,0,0,65,"Daggermaw Canyon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3827,530,3522,1451,2.004166,0,0,407,312,0,66,"Vekhaar Stand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3828,530,3522,1452,2.004166,0,0,407,312,0,66,"Ruuan Weald",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3829,530,3522,1453,2.004166,0,0,407,312,480,67,"Veil Ruuan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3830,530,3522,1454,2.004166,0,0,407,312,0,65,"Raven's Wood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3831,530,3522,1455,2.011978,0,0,406,0,488,67,"Death's Door",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3832,530,3522,1456,2.004166,0,0,406,0,0,69,"Vortex Pinnacle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3833,530,3522,1457,2.004166,0,0,406,0,0,0,"Razor Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3834,530,3522,1458,2.004166,0,0,406,0,0,69,"Ridge of Madness",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3835,530,3483,1459,2.004166,0,0,0,0,0,62,"Dustquill Ravine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3836,544,0,1460,0.000000,0,0,0,0,0,0,"Magtheridon's Lair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.750000,0
3837,530,3523,1461,2.004166,0,0,0,337,0,69,"Sunfury Hold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3838,530,3483,1462,2.004166,0,0,0,0,0,60,"Spinebreaker Mountains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3839,530,3518,1463,2.004166,0,0,0,0,0,0,"Abandoned Armory",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3840,530,3520,1464,2.004166,0,0,0,0,0,70,"The Black Temple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.600000,0
3841,530,3521,1465,2.004166,0,0,0,0,0,61,"Darkcrest Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3842,530,3523,1466,2.005142,0,0,0,0,0,70,"Tempest Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3844,530,3522,1468,2.504166,0,0,407,312,510,65,"Mok'Nathal Village",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3845,550,0,1469,0.000000,0,0,0,0,0,0,"Tempest Keep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-5000.000000,1.000000,0
3846,530,3525,1470,2.000019,0,0,0,0,0,0,"The Arcatraz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-5000.000000,0.000000,0
3847,553,0,1471,0.000000,0,0,0,0,0,0,"The Botanica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-5000.000000,1.000000,0
3848,552,0,1472,0.000000,0,0,0,0,0,0,"The Arcatraz",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-5000.000000,1.000000,0
3849,554,0,1473,0.000000,0,0,0,0,0,0,"The Mechanar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-5000.000000,1.000000,0
3850,530,3523,1474,2.004166,0,0,0,0,490,68,"Netherstone",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3851,530,3523,1475,2.004166,0,0,423,0,0,0,"Midrealm Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3852,530,3523,1476,2.004166,0,0,0,0,0,0,"Tuluman's Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3854,530,3523,1477,2.004166,0,0,0,0,0,0,"Protectorate Watch Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3855,530,3522,1478,2.004200,0,0,406,266,0,0,"Circle of Blood Arena",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3856,530,3433,1479,2.000019,0,0,0,0,0,10,"Elrendar Crossing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3857,530,3524,1480,2.000019,0,0,0,0,0,5,"Ammen Ford",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3858,530,3519,1481,2.004166,0,0,0,0,0,63,"Razorthorn Shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3859,530,3519,1482,2.004166,0,0,0,0,0,63,"Silmyr Lake",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3860,530,3519,1483,2.004166,0,0,0,0,0,63,"Raastok Glade",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3861,530,3433,1484,2.000019,0,0,0,0,0,20,"Thalassian Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3862,530,3522,1485,2.004166,0,0,0,0,0,67,"Churning Gulch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3863,530,3522,1486,2.004166,0,0,0,0,0,67,"Broken Wilds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3864,530,3522,1487,2.004166,0,0,0,0,0,70,"Bash'ir Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3865,530,3522,1488,2.004166,0,0,0,0,492,70,"Crystal Spine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3866,530,3522,1489,2.004166,0,0,0,0,0,66,"Skald",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3867,530,3522,1490,2.004166,0,0,0,0,0,66,"Bladed Gulch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3868,530,3523,1491,2.004166,0,0,0,0,0,67,"Gyro-Plank Bridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3869,566,3820,1492,2.000000,0,0,0,0,0,0,"Mage Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3870,566,3820,1493,2.000000,0,0,0,0,0,0,"Blood Elf Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3871,566,3820,1494,2.000000,0,0,0,0,0,0,"Draenei Ruins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3872,566,3820,1495,2.000000,0,0,0,0,0,0,"Fel Reaver Ruins",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3873,530,3523,1496,2.004166,0,0,0,0,0,0,"The Proving Grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3874,530,3523,1497,2.004166,0,0,423,335,489,68,"Eco-Dome Farfield",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3875,530,3523,1498,2.004166,0,0,423,335,489,68,"Eco-Dome Skyperch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3876,530,3523,1499,2.004166,0,0,423,335,489,68,"Eco-Dome Sutheron",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3877,530,3523,1500,2.004166,0,0,423,335,489,68,"Eco-Dome Midrealm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3878,530,3523,1501,2.004166,0,0,0,0,0,69,"Ethereum Staging Grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3879,530,3523,1502,2.004166,0,0,0,0,0,69,"Chapel Yard",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3880,530,3523,1503,2.004166,0,0,0,0,0,69,"Access Shaft Zeon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3881,530,3523,1504,2.004166,0,0,0,0,0,69,"Trelleum Mine",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3882,530,3523,1505,2.004166,0,0,0,0,488,68,"Invasion Point: Destroyer",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3883,530,3523,1506,2.004166,0,0,0,0,0,67,"Camp of Boom",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3884,530,3483,1507,2.004166,0,0,0,0,0,60,"Spinebreaker Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3885,530,3519,1508,2.004166,0,0,0,0,0,65,"Netherweb Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3886,530,3519,1509,2.004166,0,0,0,0,0,65,"Derelict Caravan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3887,530,3519,1510,2.004166,0,0,0,0,0,65,"Refugee Caravan",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3888,530,3519,1511,2.004166,0,0,402,306,0,65,"Shadow Tomb",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3889,530,3519,1512,2.004166,0,0,0,0,0,65,"Veil Rhaze",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3890,530,3519,1513,2.004166,0,0,0,0,0,65,"Tomb of Lights",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3891,530,3519,1514,2.004166,0,0,0,0,0,65,"Carrion Hill",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3892,530,3519,1515,2.004166,0,0,402,306,0,65,"Writhing Mound",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3893,530,3519,1516,2.004166,0,0,402,0,0,65,"Ring of Observance",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3894,530,3519,1517,2.004166,0,0,402,0,0,65,"Auchenai Grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3895,530,3521,1518,2.004166,0,0,0,0,0,0,"Cenarion Watchpost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3896,530,3703,1591,2.504648,0,0,0,0,0,0,"Aldor Rise",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3897,530,3703,1592,2.004648,0,0,0,0,0,0,"Terrace of Light",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3898,530,3703,1521,2.504648,0,0,0,0,0,0,"Scryer's Tier",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3899,530,3703,1522,2.004648,0,0,0,0,0,0,"Lower City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3900,530,3523,1523,2.004166,0,0,0,0,0,69,"Invasion Point: Overlord",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3901,530,3519,1524,2.004166,0,0,0,0,0,63,"Allerian Post",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3902,530,3519,1525,2.004166,0,0,0,0,0,63,"Stonebreaker Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3903,530,3522,1526,2.004166,0,0,0,0,0,67,"Boulder'mok",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3904,530,3522,1527,2.004166,0,0,0,0,0,0,"Cursed Hollow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3905,530,3521,1528,2.004166,0,0,0,0,0,63,"Coilfang Reservoir",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3906,530,3525,1529,2.000015,0,0,0,0,0,16,"The Bloodwash",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3907,530,3525,1530,2.000015,0,0,0,0,0,18,"Veridian Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3908,530,3525,1531,2.000015,0,0,0,0,0,13,"Middenvale",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3909,530,3525,1532,2.000015,0,0,0,0,0,11,"The Lost Fold",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3910,530,3525,1533,2.000015,0,0,0,0,0,13,"Mystwood",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3911,530,3430,1534,2.000015,0,0,0,0,0,7,"Tranquil Shore",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3912,530,3430,1535,2.000015,0,0,0,0,0,8,"Goldenbough Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3913,530,3430,1536,2.000015,0,0,0,0,0,9,"Runestone Falithas",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3914,530,3430,1537,2.000015,0,0,0,0,0,9,"Runestone Shan'dor",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3915,530,3524,1519,2.000015,0,0,0,0,0,9,"Fairbridge Strand",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3916,530,3524,1520,2.000015,0,0,0,0,0,6,"Moongraze Woods",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3917,530,0,1538,0.000000,0,0,0,0,0,70,"Auchindoun",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3918,530,3522,1539,2.504166,0,0,0,0,0,65,"Toshley's Station",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3919,530,3522,1540,2.004166,0,0,0,0,0,67,"Singing Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3920,530,3483,1467,2.004166,0,0,0,0,0,58,"Shatter Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3921,530,3523,1541,2.004166,0,0,0,0,0,67,"Arklonis Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3922,530,3522,1542,2.004166,0,0,0,0,0,0,"Bladespire Outpost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3923,565,0,1543,0.000000,0,0,0,0,0,0,"Gruul's Lair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3924,530,3522,1544,2.004166,0,0,0,0,0,0,"Northmaul Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3925,530,3522,1545,2.004166,0,0,0,0,0,0,"Southmaul Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3926,530,3520,1546,2.004166,0,0,0,0,0,67,"Shattered Plains",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3927,530,3520,1547,2.004166,0,0,0,0,0,67,"Oronok's Farm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3928,530,3520,1548,2.004166,0,0,0,0,0,67,"The Altar of Damnation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3929,530,3520,1549,2.004166,0,0,0,0,0,68,"The Path of Conquest",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3930,530,3520,1550,2.004166,0,0,0,0,0,69,"Eclipsion Fields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3931,530,3522,1551,2.004166,0,0,0,0,0,0,"Bladespire Grounds",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3932,530,3520,1552,2.004166,0,0,0,0,0,67,"Sketh'lon Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3933,530,3520,1553,2.004166,0,0,0,0,0,67,"Sketh'lon Wreckage",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3934,530,3523,1554,2.004166,0,0,0,0,0,68,"Town Square",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3935,530,3523,1555,2.004166,0,0,0,0,0,68,"Wizard Row",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3936,530,3520,1556,2.004166,0,0,0,0,0,67,"Deathforge Tower",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3937,530,3520,1557,2.004166,0,0,0,0,0,67,"Slag Watch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3938,530,3520,1558,2.504166,0,0,0,0,0,0,"Sanctum of the Stars",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3939,530,3520,1559,2.004166,0,0,0,0,0,0,"Dragonmaw Fortress",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3940,530,3520,1560,2.004166,0,0,0,0,0,67,"The Fetid Pool",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3941,530,3520,1561,2.004166,0,0,0,0,0,0,"Test",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3942,530,3522,1562,2.004166,0,0,0,0,0,66,"Razaan's Landing",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3943,530,3520,1563,2.004166,0,0,0,0,0,68,"Invasion Point: Cataclysm",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3944,530,3520,1564,2.004166,0,0,0,0,0,0,"The Altar of Shadows",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3945,530,3520,1565,2.004166,0,0,0,0,0,0,"Netherwing Pass",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3946,530,3519,1566,2.004166,0,0,0,0,0,64,"Wayne's Refuge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3947,530,3520,1567,2.004166,0,0,0,0,0,70,"The Scalding Pools",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3948,451,0,1568,0.000000,0,0,0,0,0,0,"Brian and Pat Test",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3949,530,3520,1569,2.004166,0,0,0,0,0,67,"Magma Fields",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3950,530,3520,1570,2.004166,0,0,0,0,0,70,"Crimson Watch",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3951,530,3522,1571,2.504166,0,0,0,0,0,67,"Evergrove",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3952,530,3522,1572,2.004166,0,0,0,0,0,67,"Wyrmskull Bridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3953,530,3522,1573,2.004166,0,0,0,0,0,66,"Scalewing Shelf",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3954,530,3522,1574,2.004166,0,0,0,0,0,66,"Wyrmskull Tunnel",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3955,530,3483,1575,2.004166,0,0,0,0,0,58,"Hellfire Basin",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3956,530,3519,1576,2.004166,0,0,0,0,0,64,"The Shadow Stair",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3957,530,3519,1577,2.004166,0,0,0,0,0,64,"Sha'tari Outpost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3958,530,3519,1578,2.004166,0,0,0,0,0,65,"Sha'tari Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3959,564,0,1594,0.000000,0,0,428,350,0,0,"Black Temple",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.300000,0
3960,530,3522,1595,2.004166,0,0,0,0,0,67,"Soulgrinder's Barrow",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3961,530,3519,1596,2.005142,0,0,0,0,0,70,"Sorrow Wing Point",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3962,530,3522,1597,2.004166,0,0,0,0,0,-1,"Vim'gol's Circle",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3963,530,3522,1598,2.005142,0,0,0,0,0,-1,"Dragonspine Ridge",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3964,530,3522,1599,2.004166,0,0,0,0,534,0,"Skyguard Outpost",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3965,530,3520,1600,2.005142,0,0,0,0,0,70,"Netherwing Mines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
3966,530,3520,1601,2.005142,0,0,0,0,0,70,"Dragonmaw Base Camp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16712190,0,0,0,0,0,-500.000000,0.000000,0
