int,string,int,int,int,int,int,int,int,int,int,int,float,float,float,float,float,float,int
10366,"world\khazmodan\blackrock\passivedoodads\blackrocklavabubbles\blackrockstatuelavabubbles.mdx",0,0,0,0,0,0,0,0,0,0,-6.758917,-8.329330,0.044746,5.582370,6.231715,1.362207,0
10367,"world\khazmodan\blackrock\passivedoodads\blackrocklavabubbles\blackrockstatuelavabubble.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10368,"world\kalimdor\azshara\seaplants\starfish01_02\starfish01_02.mdx",0,0,0,0,0,0,0,0,0,0,-1.351808,-1.335630,0.000000,1.091063,1.395501,0.385233,0
10369,"WORLD\WMO\DUNGEON\SKYWALL\KL_SKYWALL_RAID.WMO",0,0,0,0,0,0,0,0,0,0,-945.704346,-724.512390,-370.418915,502.867676,724.059631,262.720154,0
10370,"world\wmo\dungeon\skywall\kl_skywall_raid_phase1.wmo",0,0,0,0,0,0,0,0,0,0,-945.704346,-724.512390,-370.418915,502.867676,724.059631,262.720154,0
10372,"world\wmo\dungeon\az_blackrock\blackrock.wmo",0,0,0,0,0,0,0,0,0,0,-581.101868,-138.211655,-171.903473,416.359955,383.222839,175.210876,0
10376,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\BEANBAGS\GOBLIN_BEANBAG_03.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10377,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\LOSTISLES\GOBLIN_CRATE_07.MDX",0,0,0,0,0,0,0,0,0,0,-0.465571,-0.551252,-0.102593,0.397626,0.404744,0.786164,0
10378,"WORLD\WMO\KALIMDOR\ULDUM\ULDUM_PYRAMID_PEAK_CLOSED.WMO",0,0,0,0,0,0,0,0,0,0,-63.489712,-63.490520,10.938098,63.490440,63.489326,97.377388,0
10379,"world\wmo\kalimdor\uldum\uldum_pyramid_peak_opening.wmo",0,0,0,0,0,0,0,0,0,0,-1.064529,-1.649932,-0.027778,1.064529,1.649931,0.027778,0
10380,"world\wmo\kalimdor\uldum\uldum_pyramid_peak_opened.wmo",0,0,0,0,0,0,0,0,0,0,-120.833908,-120.834648,-37.495815,120.832382,120.833771,45.054302,0
10389,"creature\wailingwindscreature\wailingwindscreature.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10390,"spells\enchantments\wind_high.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10391,"world\expansion03\doodads\skywall\skywall_lightball_01.mdx",0,0,0,0,0,0,0,0,0,0,-22.082735,-81.025009,-133.457779,21.345263,81.535629,103.572807,0
10392,"WORLD\EXPANSION03\DOODADS\ULDUM\LASERMACHINE\ULDUM_LASERMACHINE.MDX",0,0,0,0,0,0,0,0,0,0,-32.071869,-32.071789,7.769836,32.071735,32.071819,43.829758,0
10393,"SPELLS\SKYWALL_WIND_DRAFTEFFECT_CENTER.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10394,"WORLD\EXPANSION03\DOODADS\SKYWALL\SKYWALL_WIND_DRAFTEFFECT_01.MDX",0,0,0,0,0,0,0,0,0,0,-92.870155,-30.764065,-3.883548,-13.206130,30.643106,12.744145,0
10395,"WORLD\KALIMDOR\MOONGLADE\PASSIVEDOODADS\DRUIDSTONE\DRUIDSTONETOPLESS.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10396,"WORLD\EXPANSION03\DOODADS\ULDUM\BEAMS\ULDUM_MICRO_LASERBEAMS.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10397,"WORLD\EXPANSION03\DOODADS\SKYWALL\SKYWALL_ALAKIRPLATFORM_COLLISION.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10398,"WORLD\GENERIC\GOBLIN\PASSIVEDOODADS\KEZAN\ITEMS\HORDE_SUBMARINEDOOR.MDX",0,0,0,0,0,0,0,0,0,0,-0.518826,-2.599302,-2.725902,0.535607,2.270921,0.743599,0
10399,"world\generic\passivedoodads\ships\shipramps\shipramp01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10400,"WORLD\EXPANSION03\DOODADS\GENERIC\HORDE_SUBMARINEDOOR_BOTTOM.MDX",0,0,0,0,0,0,0,0,0,0,-5.342337,-4.238317,-0.525272,5.104033,4.238317,0.966805,0
10401,"world\goober\g_jewelblue_centered.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10402,"WORLD\EXPANSION03\DOODADS\GENERIC\ALLIANCE_SUBMARINEDOOR_BOTTOM.MDX",0,0,0,0,0,0,0,0,0,0,-3.607959,-3.589021,-0.393188,3.607959,3.626898,0.514927,0
10403,"WORLD\EXPANSION02\DOODADS\LAKEWINTERGRASP\WG_INVISIBLE_DOOR.MDX",0,0,0,0,0,0,0,0,0,0,-1.780925,-28.107309,-16.466681,1.893158,27.995077,16.951881,0
10404,"WORLD\WMO\CATACLYSM\ALLIANCE\SUBMARINE\ALLIANCE_SUBMARINE_SEALED.WMO",0,0,0,0,0,0,0,0,0,0,-76.310654,-22.497877,-21.136999,48.282963,21.316982,64.058701,505
10405,"world\kalimdor\kalidar\passivedoodads\felpinecone\felpinecone_nosmoke.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10406,"world\kalimdor\kalidar\passivedoodads\felpinecone\felpinecone_psmoke.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10407,"WORLD\WMO\TRANSPORTS\WMO_ELEVATORS\BLACKWINGV2_ELEVATOR01.WMO",0,0,0,0,0,0,0,0,0,0,-12.361985,-12.569270,-1.829829,12.363142,12.568378,3.477296,0
10408,"world\lordaeron\arathi\passivedoodads\bushes\arathiplant06.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10409,"world\azeroth\stranglethorn\passivedoodads\detail\strangleplant08.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10410,"world\azeroth\duskwood\passivedoodads\webs\webdangle01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10411,"world\azeroth\duskwood\passivedoodads\webs\webdangle02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10412,"world\azeroth\duskwood\passivedoodads\webs\webstretch01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10413,"world\kalimdor\diremaul\passivedoodads\banners\ogrepostbanner.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10414,"world\generic\passivedoodads\lights\generaltorch02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10415,"world\expansion01\doodads\terokkar\webs\terokkarweb01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10416,"world\azeroth\karazahn\passivedoodads\karazahnwebs\karazahnweb01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10417,"world\azeroth\karazahn\passivedoodads\karazahnwebs\karazahnweb02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10418,"world\azeroth\karazahn\passivedoodads\karazahnwebs\karazahnweb03.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10419,"spells\headlesshorsemanhelmet.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10436,"world\expansion03\doodads\gilneas\bushes\gilneas_bush_04.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10437,"world\expansion03\doodads\gilneas\bushes\gilneas_bush_03.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10438,"world\expansion03\doodads\gilneas\bushes\gilneas_bush_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10442,"WORLD\EXPANSION03\DOODADS\TWINPEAKS\TWINPEAKS_ORC_GATE_01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10443,"WORLD\EXPANSION03\DOODADS\TWINPEAKS\TWINPEAKS_ORC_GATE_02.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10444,"WORLD\EXPANSION03\DOODADS\TWINPEAKS\TWINPEAKS_ORC_GATE_03.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10445,"world\expansion03\doodads\worgen\items\worgen_trellis_03.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10446,"world\expansion03\doodads\worgen\items\worgen_trellis_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10447,"world\expansion03\doodads\worgen\market\worgen_marketstall_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10448,"world\expansion03\doodads\worgen\fences\worgen_townlamp_03.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10449,"world\expansion03\doodads\worgen\fences\worgen_townfence_03.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10450,"world\expansion03\doodads\worgen\items\worgen_stagecoach_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10451,"creature\gilneasstagecoach\gilneasstagecoach_carriage.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10452,"world\expansion03\doodads\worgen\items\worgen_gallows2.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10453,"creature\gilneasstagecoach\gilneasstagecoach.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10459,"WORLD\EXPANSION03\DOODADS\ULDUM\MAILBOX\ULD_MAILBOX.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10461,"creature\cocoon\cocoon.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10463,"WORLD\BLACKROCKV2\PASSIVEDOODADS\BLACKWING_PORTCULLIS.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10464,"creature\spells\firetotem.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10469,"world\wmo\kalimdor\buildings\nightelfmoonwell\nightelfmoonwell_nowater.wmo",0,0,0,0,0,0,0,0,0,0,-10.732204,-6.736726,-1.838296,7.518844,10.874373,2.969939,0
10470,"world\goober\g_bomb_03.mdx",0,0,0,0,0,0,0,0,0,0,-0.243129,-0.223422,-0.023603,0.248237,0.286076,0.601253,0
10471,"cameras\flybygnome.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10475,"world\goober\g_mortar_nofx.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10476,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_nelf02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10477,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_draenei02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10478,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_gnome02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10479,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_dwarf02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10480,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_horde02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10481,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_trolls02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10482,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_bloodelf02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10483,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_human02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10484,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_tauren02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10485,"world\expansion02\doodads\generic\argentcrusade\banners\tournament_banner_fk02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10486,"spells\creature_spellportallarge_blue.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10487,"world\generic\passivedoodads\furniture\containers\titanvase02_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10488,"world\expansion02\doodads\generic\vrykul\quest\vr_crate_01_q_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10489,"world\generic\orc\passive doodads\jars\jarorc01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10490,"world\generic\dwarf\passive doodads\museum\fossil01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10491,"world\expansion01\doodads\generic\draenei\graveyard\dr_tombstone01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10492,"world\expansion03\doodads\uldum\urns\uldum_urn_01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10493,"world\generic\nightelf\passive doodads\pottery\elvenpottery01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10494,"world\generic\troll\passive doodads\trolltablets\trolltablet_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10495,"world\expansion02\doodads\azjol-nerub\azjol_vase_01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10497,"world\generic\passivedoodads\brewfest\beerfest_molemachine_anim_set3.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10498,"WORLD\WMO\CATACLYSM\WILDHAMMER\TWOSTORY\WILDHAMMERDWARF_TWOSTORYA.WMO",0,0,0,0,0,0,0,0,0,0,-31.469700,-24.070066,-22.914181,31.526396,22.839306,30.742935,0
10503,"world\expansion03\doodads\firelands\rocks\firelands_rock05.mdx",0,0,0,0,0,0,0,0,0,0,-1.970328,-1.686995,-0.594811,1.970330,1.686995,0.456304,0
10504,"world\expansion03\doodads\firelands\rocks\firelands_rock06.mdx",0,0,0,0,0,0,0,0,0,0,-1.640073,-1.735523,-0.561420,1.640073,1.735523,0.845041,0
10505,"world\expansion03\doodads\twilighthighlands\rocks\th_obsidianrock02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10506,"world\expansion02\doodads\generic\titan\ti_chamberportal_red01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10509,"world\expansion02\doodads\zuldrak\decorations\zuldrak_torch_02.mdx",0,0,0,0,0,0,0,0,0,0,-0.415525,-0.727153,-0.370662,0.368055,0.864201,2.739934,0
10510,"spells\dalaran_forgearms_smokefx.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10511,"world\azeroth\zulgurub\passivedoodads\cauldrons\zg_cauldron_fire.mdx",0,0,0,0,0,0,0,0,0,0,-0.900812,-0.900812,-0.013492,0.900812,0.900812,1.751420,0
10512,"world\azeroth\zulgurub\passivedoodads\cauldrons\zg_cauldron_ice.mdx",0,0,0,0,0,0,0,0,0,0,-0.952688,-0.952687,-0.013492,0.952687,0.952687,1.751420,0
10513,"world\azeroth\zulgurub\passivedoodads\cauldrons\zg_cauldron_poison.mdx",0,0,0,0,0,0,0,0,0,0,-0.900812,-0.900812,-0.013492,0.900812,0.900812,1.751420,0
10514,"world\khazmodan\ironforge\passivedoodads\statues\magnibronzebeard_diamond.mdx",0,0,0,0,0,0,0,0,0,0,-4.125740,-4.170409,-0.757534,4.224815,4.180148,2.756563,0
10515,"world\generic\human\passive doodads\flowers\flowersbunch05.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10518,"spells\smokeflare_white.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10519,"world\generic\human\passive doodads\clothing\bootsleatherbrown01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10520,"world\generic\human\passive doodads\shopcounter\duskwoodshopcounter02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10521,"world\expansion02\doodads\dragonblight\dragonblight_icerock_06.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10522,"world\azeroth\theblastedlands\passivedoodads\rocks\blastedlandsportalrock03.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10523,"world\expansion02\doodads\dalaran\dalaran_hat_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10525,"creature\rocketmount2\rocketmount2.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10527,"world\generic\dwarf\passive doodads\signs\dwarfsign_miner.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10529,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_MAGICSHOP.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10530,"world\generic\passivedoodads\lights\candleblack01_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10531,"world\generic\tauren\passive doodads\totems\taurentotem09_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10532,"world\generic\gnome\passive doodads\tools\gnometool03_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10533,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_ENGINEERING.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10534,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_MINING.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10535,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\SIGNS\NIGHTELFSIGN_BLACKSMITH.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10537,"WORLD\GENERIC\TAUREN\PASSIVE DOODADS\SIGNS\TAURENSIGN_ENGINEERING.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10538,"world\expansion03\doodads\firelands\webs\firelands_spideregg03.mdx",0,0,0,0,0,0,0,0,0,0,-1.008329,-0.950728,-0.116098,1.064520,1.054281,2.059970,0
10539,"world\generic\human\passive doodads\hauler\hauler_railing.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10540,"world\expansion02\doodads\ulduar\ul_planet_azeroth_nobase.mdx",0,0,0,0,0,0,0,0,0,0,-14.972288,-23.606083,-4.752478,25.093561,14.969277,38.987076,0
10541,"world\kalimdor\mulgore\passivedoodads\funeralpyres\funeralpyre01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10542,"world\generic\tauren\passive doodads\baskets\largebasket01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10543,"spells\meteor_ball_missile.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10544,"world\generic\troll\passive doodads\canoe\troll_canoe_01.mdx",0,0,0,0,0,0,0,0,0,0,-2.004900,-9.523816,-1.267569,1.767451,7.477254,4.046179,0
10545,"world\generic\troll\passive doodads\canoe\troll_canoe_02.mdx",0,0,0,0,0,0,0,0,0,0,-2.425832,-10.080503,-1.267569,5.353837,9.375157,4.602434,0
10547,"spells\beartrap.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10549,"world\skillactivated\tradeskillnodes\gold_miningnode_nocol.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10550,"WORLD\WMO\CATACLYSM\FIRELANDS\TOWER\FIRELANDS_DESTRUCTIBLE_TOWER01.WMO",0,0,0,0,25095,0,0,0,0,0,-20.855593,-25.835072,-1.113502,20.866762,25.416176,108.119858,0
10551,"WORLD\KALIMDOR\HYJAL\PASSIVEDOODADS\TREES\HYJAL_TREESAPLING01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10552,"WORLD\KALIMDOR\HYJAL\PASSIVEDOODADS\BUSHES\HYJALBUSH01.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10553,"WORLD\KALIMDOR\HYJAL\PASSIVEDOODADS\TREES\HYJALTREENEW05.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10554,"WORLD\KALIMDOR\HYJAL\PASSIVEDOODADS\TREES\HYJAL_TREESAPLING02.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10555,"world\wmo\cataclysm\firelands\tower\firelands_destructible_tower01c.wmo",25095,25095,25095,25095,25095,25095,25095,25095,25095,25095,-20.855593,-25.835072,-1.298520,20.866762,25.416176,78.561089,0
10556,"creature\mage_flameorb\mage_flameorb_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10558,"world\expansion03\doodads\deepholm\therazane_crystal_01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10559,"world\expansion03\doodads\skywall\skywall_lightball_02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10561,"WORLD\GENERIC\NIGHTELF\PASSIVE DOODADS\BEDS\ELFBED03.MDX",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10562,"world\expansion03\doodads\deepholm\stalagtites\deepholm_stalagtite01.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10564,"environments\stars\nexusraid_runeeffects_nebula.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10565,"WORLD\WMO\DUNGEON\FIRELANDS\FIRELANDS_TOWER01.WMO",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10566,"world\kalimdor\stonetalon\passivedoodads\trees\burntstonetree08.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10567,"WORLD\EXPANSION03\DOODADS\FIRELANDS\DRUIDTREE\FIRELANDS_DRUIDTREE_SUPPORTS.MDX",0,0,0,0,0,0,0,0,0,0,-8.862243,-8.781377,-1.396491,11.933283,11.097984,6.773880,0
10568,"world\expansion02\doodads\grizzlyhills\trees\grizzlyhills_redishflower02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10569,"world\expansion02\doodads\grizzlyhills\trees\grizzlyhills_blurpleflower02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10570,"world\expansion02\doodads\grizzlyhills\trees\grizzlyhills_yellowflower02.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10571,"WORLD\WMO\CATACLYSM\FIRELANDS\PHOENIXSHELL\FIRELANDS_PHOENIXSHELL.WMO",0,0,0,0,0,0,0,0,0,0,-63.901417,-66.455788,2.208967,58.903946,69.660187,11.696888,0
10572,"WORLD\WMO\CATACLYSM\FIRELANDS\FIRELANDS_VOLCANODESTROYED.WMO",0,0,0,0,0,0,0,0,0,0,-95.872887,-144.170273,100.776642,125.405823,75.464546,177.232224,0
10573,"world\expansion03\doodads\firelands\door\firelands_door_01.mdx",0,0,0,0,0,0,0,0,0,0,-12.674344,-11.235853,-0.678502,10.709324,13.022075,1.806573,0
10574,"spells\goo_splash_stateblack.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
10575,"spells\goo_flow_stateblack.mdx",0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0
